toad,"A toad is a type of amphibian. Toads look like frogs, and they belong to the same animal group. All toads are frogs, but not all frogs are toads."
toads,The plural form of toad; more than one toad.
toast,Toast bread that is put into a toaster oven and toasted.
toaster,A toaster is a machine that cooks toast.
tock,"tock (plural tocks)
(used in conjunction with tick) A clicking sound similar to one made by the hands of a clock."
today,"Today is the current day, the day that is happening now, the day between yesterday and tomorrow."
toe,"A toe is a little part of a foot, like a finger. A foot has 5 toes."
toes,The plural form of toe; more than one toe.
together,Near; close; in the same place; not far; in a family or group.
toil,"toil (countable and uncountable, plural toils)
labour, work, especially of a grueling nature1908, Kenneth Grahame, The Wind in the Willows...he set to work again and made the snow fly in all directions around him. After some further toil his efforts were rewarded, and a very shabby door-mat lay exposed to view.
1908, Kenneth Grahame, The Wind in the Willows...he set to work again and made the snow fly in all directions around him. After some further toil his efforts were rewarded, and a very shabby door-mat lay exposed to view.
trouble, strife
A net or snare; any thread, web, or string spread for taking prey; usually in the plural.DenhamAs a Numidian lion, when first caught, / Endures the toil that holds him.DrydenThen toils for beasts, and lime for birds, were found.
DenhamAs a Numidian lion, when first caught, / Endures the toil that holds him.
DrydenThen toils for beasts, and lime for birds, were found."
toiling,
told,The past tense and past participle of tell.
toll,A toll is money you must pay to use a facility.
Tom,
tomb,"A tomb is a large vault for burying the dead .

Synonym: grave"
Tommy,
ton,"A ton is a metric unit of weight that as three main values : the international metric ton that is exactly 1,000 kilograms, the short ton used in Northern America that is 2,000 pounds , and the long ton used in United Kingdom that is 2,240 pounds or about 1016 kilograms."
tongs,
tongue,The part of the body that tastes food. It is pink or red and is inside the mouth.
tonic,A drink that supposedly can make you stronger.
too,"If you say I am too tall, I am taller than I should be."
took,The past tense of take.
top,The highest part of something; the upper part; the part people can put things on.
topic,A topic is a general idea that someone is speaking  about at a specific time.
topics,The plural form of topic; more than one topic.
torment,"torment (countable and uncountable, plural torments)
(obsolete) A catapult or other kind of war-engine.
Torture, originally as inflicted by an instrument of torture.
Any extreme pain, anguish or misery, either physical or mental.He was bitter from the torments of the divorce system.Bible, Matthew iv. 24They brought unto him all sick people that were taken with divers diseases and torments.
Bible, Matthew iv. 24They brought unto him all sick people that were taken with divers diseases and torments."
torn,The past participle of tear.
toss,"A toss is also known as a throw of a ball.

Synonym: throw"
tot,"A tot is a very young or small child.

Synonym: toddler"
tots,The plural form of tot; more than one tot.
touch,"If you touch something, you feel it with your hand."
tough,"If something is tough, it is difficult, not easy."
tour,"A tour is a planned walk, bus trip, or flight, to look at a particular place."
towed,The past tense and past participle of tow.
town,A small city.
toxic,"If something is toxic, it is harmful to your health, and it is lethal to you if you swallow it."
toy,A toy is something that you can play with.
tr,
traces,The plural form of trace; more than one trace.
track,"A track is a line on the ground or in space that people, animals, vehicles, etc. follow."
tracks,The plural form of track; more than one track.
tract,
tractor,"A vehicle used on farms for pulling equipment, preparing the fields, and so on."
Tracy,
traffic,"Traffic is the things that move along a path, especially cars on a road."
trail,"A trail is a way to get to a place, usually made of dirt and used by hikers or horse riders."
train,A long vehicle with many cars that are joined together. A train runs on a track.
tram,A tram is a public vehicle that operates on tracks laid in or near public roads to carry passengers or sometimes freight..
tramp,A tramp is a homeless person.
trance,"A trance is a mental state in which a person is only half-conscious. It has been called ""an altered state of consciousness"". The person seems unaware of what is around them, as if 'lost in thought'."
tranquil,
tranquilize,
translate,"If you translate something from one language to another, you change the words and sentences into the other language."
translator,A translator is a person who is able to translate text from one language to another.
transmit,"If you transmit signals or a message, you send it somewhere else electronically."
transplant,
transport,"If you transport something, you carry it from one place to another, usually on a truck, boat, or other large vehicle."
trap,A trap is a machine or other device made to catch and sometimes kill animals.
traps,The plural form of trap; more than one trap.
trash,Useless things that are discarded.
trauma,A trauma is a scary or disturbing experience.
travel,"When you travel, you visit someplace; you go on a journey or adventure."
tray,"A big plate for many people; a wide, long, flat thing that people put food on."
treat,"If you treat someone in a certain way, you act that way towards them."
treated,The past tense and past participle of treat.
tree,A tree is a tall plant of wood.
trees,The plural form of tree; more than one tree.
tremble,To tremble is to vibrate a little bit.
trench,"trench (plural trenches)
A long, narrow ditch or hole dug in the ground.
(military) A narrow excavation as used in warfare, as a cover for besieging or emplaced forces.
(archaeology) A pit, usually rectangular with smooth walls and floor, excavated during an archaeological investigation.
(informal) A trench coat.1999, April 24, Xiphias Gladius <ian@schultz.io.com>, ""Re: trenchcoat mafia"", ne.general.selected, Usenet:I was the first person in my high school to wear a trench and fedora constantly, and Ben was one of the first to wear a black trench.2007, Nina Garcia, The Little Black Book of Style, HarperCollins, as excerpted in Elle, October, page 138:A classic trench can work in any kind of weather and goes well with almost anything.
1999, April 24, Xiphias Gladius <ian@schultz.io.com>, ""Re: trenchcoat mafia"", ne.general.selected, Usenet:I was the first person in my high school to wear a trench and fedora constantly, and Ben was one of the first to wear a black trench.
2007, Nina Garcia, The Little Black Book of Style, HarperCollins, as excerpted in Elle, October, page 138:A classic trench can work in any kind of weather and goes well with almost anything."
Trent,
triangle,A shape that has three sides and three angles.
tribe,A tribe is a group of people that live together away from civilization
trick,To make someone think something that is not true.
tricked,The past tense and past participle of trick.
trickles,"trickles
plural of trickle"
trike,"trike (plural trikes)
A tricycle."
trillion,"Trillion refers to the number 1,000,000,000,000"
trillionth,"trillionth (not comparable)
The ordinal form of the number one trillion."
trim,
trips,The plural form of trip; more than one trip.
troll,"A monster in stories that looks something like a human but a different size, and very ugly, that lives in caves or hills or under bridges."
trombone,A trombone is a musical instrument that uses the slide to play notes.
trophy,"A trophy is a special item given for winning a contest or competition.

Synonym: prize"
tropics,"tropics
plural of tropic
(geography) The region of the Earth, centred on the equator and lying between the Tropic of Cancer and the Tropic of Capricorn and characterized by a hot climate."
trot,
trout,
truck,A truck is a vehicle that is often used to carry or pull big loads.
trucks,The plural form of truck; more than one truck.
TRUE,
trumpet,A trumpet is a metal instrument that makes noise when you blow into it. The person playing the trumpet can press different buttons to change the musical note that is being played.
trunk,The trunk of a tree is the part between the roots and the branches.
trust,"When you trust someone, you do not doubt them. You believe that someone is honest and will not cause harm. You believe you can rely on them."
trusted,The past tense and past participle of trust.
truth,The truth is an idea which is correct or accepted as correct.
truthful,"truthful (comparative more truthful, superlative most truthful)
Honest, and always telling the truth.
Accurately depicting what is real."
try,"If you try to do something, you make effort to do it."
tub,"tub (plural tubs)
A flat-bottomed vessel, of width similar to or greater than its height, used for storing or packing things, or for washing things in.He bought a tub of lard to roast the potatoes in.
The contents or capacity of such a vessel.He added a tub of margarine to the stew.
A bathtub.
(nautical, informal) A slow-moving craft.
(humorous or derogatory) Any structure shaped like a tub, such as a certain old form of pulpit, a short broad boat, etc.SouthAll being took up and busied, some in pulpits and some in tubs, in the grand work of preaching and holding forth.
SouthAll being took up and busied, some in pulpits and some in tubs, in the grand work of preaching and holding forth.
A small cask.a tub of gin
Any of various historically designated quantities of goods to be sold by the tub (butter, oysters, etc).
(mining) A box or bucket in which coal or ore is sent up a shaft.
(obsolete) A sweating in a tub; a tub fast.(Can we find and add a quotation of Shakespeare to this entry?)
(slang) A corpulent or obese person.2003, Trey Ellis, Platitudes: & the New Black Aesthetic (page 139)Donald tells him to be more realistic. Take those two girls over there, for example. One's a zitface and the other's a tub, so they'd be perfect for them.
2003, Trey Ellis, Platitudes: & the New Black Aesthetic (page 139)Donald tells him to be more realistic. Take those two girls over there, for example. One's a zitface and the other's a tub, so they'd be perfect for them."
tube,A tube is a long object with a hole from one end to the other. The ends may be closed or open.
tubs,"tubs
plural of tub"
tuft,"tuft (plural tufts)
A bunch of feathers, grass or hair, etc., held together at the base.
A cluster of threads drawn tightly through upholstery, a mattress or a quilt, etc., to secure and strengthen the padding.
A small clump of trees or bushes.
(historical) A gold tassel on the cap worn by titled undergraduates at English universities.
(historical) A person entitled to wear such a tassel.T. HughesSeveral young tufts, and others of the faster men.
T. HughesSeveral young tufts, and others of the faster men."
tug,"tug (third-person singular simple present tugs, present participle tugging, simple past and past participle tugged)
(transitive) to pull or drag with great effortThe police officers tugged the drunkard out of the pub.
(transitive) to pull hard repeatedlyHe lost his patience trying to undo his shoe-lace, but tugging it made the knot even tighter.
(transitive) to tow by tugboat"
tune,A tune is a piece or part of music; a song or melody.
turkey,A bird that is often raised for food.
turkeys,The plural form of turkey; more than one turkey.
turmoil,
turned,The past tense and past participle of turn.
tusk,"tusk (plural tusks)
One of a pair of elongated pointed teeth that extend outside the mouth of an animal such as walrus, elephant or wild boar.Until the CITES sales ban, elephant tusks were the 'backbone' of the legal ivory trade.
A small projection on a (tusk) tenon.
A tusk shell.
(carpentry) A projecting member like a tenon, and serving the same or a similar purpose, but composed of several steps, or offsets, called teeth."
Tut,
tutor,A tutor is a person who teaches another person or a small group of people.
tux,"tux (plural tuxes)
(colloquial) A tuxedo.2013, Russell Brand, Russell Brand and the GQ awards: 'It's amazing how absurd it seems' (in The Guardian, 13 September 2013)[1]After a load of photos and what-not, we descend the world's longest escalator, which are called that even as they de-escalate, and in we go to the main forum, a high ceilinged hall, full of circular cloth-draped, numbered tables, a stage at the front, the letters GQ, 12-foot high in neon at the back; this aside, though, neon forever the moniker of trash, this is a posh do, in an opera house full of folk in tuxes.
2013, Russell Brand, Russell Brand and the GQ awards: 'It's amazing how absurd it seems' (in The Guardian, 13 September 2013)[1]After a load of photos and what-not, we descend the world's longest escalator, which are called that even as they de-escalate, and in we go to the main forum, a high ceilinged hall, full of circular cloth-draped, numbered tables, a stage at the front, the letters GQ, 12-foot high in neon at the back; this aside, though, neon forever the moniker of trash, this is a posh do, in an opera house full of folk in tuxes."
tuxedo,"A tuxedo is black jacket that men wear in formal occasions.

Synonym: dinner jacket"
tuxes,
tweed,
twelfth,The twelfth thing is the one that is number twelve  in order.
twelve,"Twelve is the number that is after eleven and before thirteen. In numerals, it is 12."
twentieth,"twentieth (not comparable)
The ordinal form of the number twenty."
twenty,The number 20.
twenty-two,The number 22.
twice,"If something is done twice, it is done two times."
twig,"A twig is a small, thin branch of a tree."
twilight,
twill,"twill (countable and uncountable, plural twills)
(weaving) A pattern, characterised by diagonal ridges, created by the regular interlacing of threads of the warp and weft during weaving.1973, P. R. Lord, M. H. Mohamed, Weaving: Conversion of Yarn to Fabric, 2nd Edition, page 167,The twill weave is always given a direction; a right-hand twill is one in which the twill line runs from bottom left to top right and a left-hand twill is one in which the twill line runs from bottom right to top left. The angle of the twill is determined by the amount of shift in the points of interlacing.2000, Walter S. Sondhelm, 4: Technical fabric structures - 1. Woven fabrics, A. Richard Horrocks, Subhash C. Anand (editors), Handbook of Technical Textiles, page 68,Industrial uses of twill fabrics are mainly restricted to simple twills and only simple twills are described here. Broken twills, waved twills, herringbone twills and elongated twills are extensively used for suiting and dress fabrics.2002, Dianne Rose Jackman, Mary K. Dixon, Jill Condra, The Guide to Textiles for Interiors, page 98,Herringbone fabrics are a twill variation having the twill line reversed at regular intervals.
1973, P. R. Lord, M. H. Mohamed, Weaving: Conversion of Yarn to Fabric, 2nd Edition, page 167,The twill weave is always given a direction; a right-hand twill is one in which the twill line runs from bottom left to top right and a left-hand twill is one in which the twill line runs from bottom right to top left. The angle of the twill is determined by the amount of shift in the points of interlacing.
2000, Walter S. Sondhelm, 4: Technical fabric structures - 1. Woven fabrics, A. Richard Horrocks, Subhash C. Anand (editors), Handbook of Technical Textiles, page 68,Industrial uses of twill fabrics are mainly restricted to simple twills and only simple twills are described here. Broken twills, waved twills, herringbone twills and elongated twills are extensively used for suiting and dress fabrics.
2002, Dianne Rose Jackman, Mary K. Dixon, Jill Condra, The Guide to Textiles for Interiors, page 98,Herringbone fabrics are a twill variation having the twill line reversed at regular intervals.
A cloth or portion of cloth woven in such a pattern.2006, Mark Montano, Carly Sommerstein, Window Treatments and Slipcovers For Dummies, page 33,Plain cotton twills, such as canvas, sailcloth, and denim, in mediumweight fabrics, can be a good choice for informal rooms that receive considerable wear and tear, such as rec rooms, dens, playrooms, or children's bedrooms.
2006, Mark Montano, Carly Sommerstein, Window Treatments and Slipcovers For Dummies, page 33,Plain cotton twills, such as canvas, sailcloth, and denim, in mediumweight fabrics, can be a good choice for informal rooms that receive considerable wear and tear, such as rec rooms, dens, playrooms, or children's bedrooms."
twin,Twins are two people who were born at the same time from the same mother.
twinge,
twins,The plural form of twin; more than one twin.
twist,To turn one part of something in one direction and another part in the other direction at the same time.
twisted,"If you are twisted, you act in a strange way that makes people uncomfortable."
two,The number 2. Two means more than one and less than three.
tyke,"tyke (plural tykes)
(dialectal) A mongrel dog.
(colloquial) A small child, especially a cheeky or mischievous one(Canada) An initiation level of sports competition for young children (Can we add an example for this sense?)
(Canada) An initiation level of sports competition for young children (Can we add an example for this sense?)
(dated, chiefly Britain) A crude uncouth ill-bred person lacking culture or refinement
(Britain, informal) A person from Yorkshire; a Yorkshireman or Yorkshirewoman
(Australia, New Zealand, informal, derogatory) A Roman Catholic"
type,A type is one thing or a group of things that are all members of a larger group because of some similarity.
typical,"If something is typical, it is normal, and not special. It's what you would expect.

Synonyms: usual and expected


Antonyms: unusual, unexpected, special and unique"
ugly,"If someone or something is ugly, it's not nice to look at."
umbrella,"A tool to keep you dry when it rains. You hold it over your head.

Synonym: parasol"
ump,
umpire,"umpire (plural umpires)
(tennis) The official who presides over a tennis game sat on a high chair.
(cricket) One of the two white-coated officials who preside over a cricket match.
(baseball) One of usually 4 officials who preside over a baseball game.The umpire called the pitch a strike.
(American football) The official who stands behind the line on the defensive side.The umpire must keep on his toes as the play often occurs around him.
(Australian rules football) A match official on the ground deciding and enforcing the rules during play. As of 2007 the Australian Football League uses 3, or in the past 2 or just 1. The other officials, the goal umpires and boundary umpires, are normally not called just umpires alone.
(law) A person who arbitrates between contending parties"
unassemble,
unbeatable,"If someone or something is unbeatable, then it is impossible to defeat them."
under,"In the same place as another thing, but lower.

Synonyms: below, underneath, on the bottom of, beneath, inferior and lower


Antonyms: above, over and on top of"
understood,The past tense and past participle of understand.
undress,
unfurl,"unfurl (third-person singular simple present unfurls, present participle unfurling, simple past and past participle unfurled)
To unroll or release something that had been rolled up, typically a sail or a flag.They unfurled the flag at the start of the festival.
(figuratively) To roll out or debut anything.When will we be unfurling the new feature?
To turn out or unfold; to evolve; to progress."
unlawful,"unlawful (comparative more unlawful, superlative most unlawful)
Prohibited; not permitted by law (either civil or criminal law; see illegal).He was charged with unlawful use of a car."
unless,"If you say that 



x


{\displaystyle x}

 is true unless 



y


{\displaystyle y}

, 



x


{\displaystyle x}

 is true only if 



y


{\displaystyle y}

 does not happen or is not true."
unpack,"To unpack something means to remove items from a package or container, usually referring to a bag or a luggage."
untie,"untie (third-person singular simple present unties, present participle untying, simple past and past participle untied)
(transitive) To loosen, as something interlaced or knotted; to disengage the parts of.to untie a knot(Can we date this quote?), Waller:Sacharissa's captive fain / Would untie his iron chain.
(Can we date this quote?), Waller:Sacharissa's captive fain / Would untie his iron chain.
(transitive) To free from fastening or from restraint; to let loose; to unbind.c. 1605, Shakespeare, Macbeth, act 4, scene 1:Though you untie the winds, and let them fight / Against the churches.(Can we date this quote?), Jeremy Taylor:All the evils of an untied tongue we put upon the accounts of drunkenness.
c. 1605, Shakespeare, Macbeth, act 4, scene 1:Though you untie the winds, and let them fight / Against the churches.
(Can we date this quote?), Jeremy Taylor:All the evils of an untied tongue we put upon the accounts of drunkenness.
To resolve; to unfold; to clear.(Can we date this quote?), Denham:They quicken sloth, perplexities untie.
(Can we date this quote?), Denham:They quicken sloth, perplexities untie.
(intransitive) To become untied or loosed."
until,"If something is true until 



x


{\displaystyle x}

, it is true for some time before 



x


{\displaystyle x}

 and then is not true."
up,"Toward the top or toward the sky.

Synonyms: upward, higher and above


Antonyms: down, downward and lower"
upset,A disturbance or disruption.
urge,An urge is a want to do something.
us,You use us to talk or write about yourself and other people together with you.
use,"Make use of; apply.

Synonyms: implement, make use of, put to use and apply


Antonym: ignore"
useful,Good for a purpose. If something is useful it can be used for something.
useless,"If something is useless, it has no use."
uselessly,"uselessly (comparative more uselessly, superlative most uselessly)
In a useless manner.
To no useful purpose."
usual,something that is usual happens often
vacate,"vacate (third-person singular simple present vacates, present participle vacating, simple past and past participle vacated)
To move out of a dwelling, either by choice or by eviction.I have to vacate my house by midday, as the new owner is moving in.You are hereby ordered to vacate the premises within 14 days.
To leave an office or position.He vacated his coaching position because of the corruption scandal.
To have a court judgement set aside; to annul.The judge vacated the earlier decision when new evidence was presented.
To leave an area, usually as a result of orders from public authorities in the event of a riot or natural disaster.If you do not immediately vacate the area, we will make you leave with tear gas!"
vacuum,A vacuum is an area in space where no matter can be found.
vain,"If you are vain you think about yourself a lot, specially how you look."
Val,
valentine,"valentine (plural valentines)
An expression of affection, especially romantic affection, usually in the form of greeting card, gift, or message given the object of one's affection, especially on February 14th.Such an extravagant valentine was unexpected.
A person to whom a valentine is given or from whom it is received, especially on February 14th.Won't you be my valentine?"
valentines,
valid,"If something is valid, it is correct, appropriate, and acceptable."
valley,"An long, low area between hills or mountains, often with a river running through it."
vamp,
van,A van is a long vehicle  with four wheels and an engine .
Vancouver,
vanilla,Vanilla is a plant. The part around the seeds is used for making some foods taste good.
vanish,
vanished,"vanished
simple past tense and past participle of vanish"
vase,A vase is something used for putting flowers in it.
vases,The plural form of vase; more than one vase.
vast,"If something is vast, it is very, very big."
vat,"A vat is a very large tub or bowl.

Synonym: basin"
vault,
vaulting,"vaulting (countable and uncountable, plural vaultings)
The practice of constructing vaults, or a particular method of such construction.
A vaulted structure; such structures treated as a group.1928, Robert Byron, The Station: Travels to the Holy Mountain of Greece, Chapter 16,[1]Spreading over the high vaultings and walls, the traditional scenes from the life of Christ are depicted on an immense scale.
1928, Robert Byron, The Station: Travels to the Holy Mountain of Greece, Chapter 16,[1]Spreading over the high vaultings and walls, the traditional scenes from the life of Christ are depicted on an immense scale.
The sport of gymnastics and dance routines performed on horseback, and on the longe line."
veal,Veal is meat from a very young calf.
veil,A veil is a thin piece of cloth that hides a woman's face.
vein,A vein is a tube in the body that carries blood back to the heart.
velvet,
vent,A vent is a hole for air to go through.
Verna,
very,"Much; quite. Using very makes the adjective or adverb stronger.

Synonyms: quite, extremely, incredibly, awfully, exceptionally, exceedingly, especially, dreadfully, extraordinarily, enormously, fantastically, vastly, tremendously, really, particularly, truly, terrifically, terribly, completely, entirely, totally, utterly, absolutely, fully and wholly


Antonyms: somewhat, slightly, vaguely, faintly, little, some, not at all, partly, barely, weakly, imperceptibly, indistinctly and not very"
vessel,"Pot, container."
vet,A veterinarian.
vex,"vex (third-person singular simple present vexes, present participle vexing, simple past and past participle vexed or (archaic) vext)
(transitive, now  rare) To trouble aggressively, to harass.1526, William Tyndale, trans. Bible, Acts XII:In that tyme Herode the kynge layed hondes on certayne of the congregacion, to vexe them.
1526, William Tyndale, trans. Bible, Acts XII:In that tyme Herode the kynge layed hondes on certayne of the congregacion, to vexe them.
(transitive) To annoy, irritate.Billy's professor was vexed by his continued failure to improve his grades.
(transitive) To cause (mental) suffering to; to distress.
(transitive, rare) To twist, to weave.Drydensome English wool, vexed in a Belgian loom
Drydensome English wool, vexed in a Belgian loom
(intransitive, obsolete) To be irritated; to fret.(Can we find and add a quotation of Chapman to this entry?)
(transitive) To toss back and forth; to agitate; to disquiet.Alexander PopeWhite curl the waves, and the vexed ocean roars.
Alexander PopeWhite curl the waves, and the vexed ocean roars."
Vic,
victim,A victim is the person hurt in a crime.
victimize,"victimize (third-person singular simple present victimizes, present participle victimizing, simple past and past participle victimized)
To make someone a victim or sacrifice.
To punish someone unjustly.
To swindle or defraud someone."
video,A video is a television show or movie.
view,The act of seeing.
vine,"A vine is a long, thin plant. Vines might grow along the ground, or up things such as walls or trees."
violin,A violin is a musical instrument played by moving a bow across the strings.
vision,Vision is being able to see with your eyes.
visualizes,The third-person singular form of visualize.
vivid,"When something is vivid, it is very bright or deep in color."
voice,The sounds a person makes with the throat.
volcanic,"If something is volcanic, it is made by a volcano or any other kind of igneous rock."
volt,A volt is the unit used to measure electric potential and electromotive force .
volume,The volume of sound or music is how loud it is.
vote,A vote is a formal way of choosing things that are controlled by the majority.
vouch,
vow,"A vow is a promise. Often, a vow is a special promise that is made formally or in front of other people."
voyage,A voyage is a trip involving significant travel; a long trip.
wad,"wad (plural wads)
An amorphous, compact mass.Our cat loves to play with a small wad of paper.
A substantial pile (normally of money).With a wad of cash like that, she should not have been walking round Manhattan
A soft plug or seal, particularly as used between the powder and pellets in a shotgun cartridge.
(slang) A sandwich.
(slang, vulgar) An ejaculation of semen.2000,  Ian Cappell,  The Awakening, London: Prowler Books, ISBN 978-1-902644-30-1:All at once, Steven let out a loud gasp, as his cock jerked violently in his hand and sent wad after wad of hot white sperm shooting out all over his chest and stomach.2003,  Harlyn Aizley,  Buying Dad: One Woman's Search for the Perfect Sperm Donor, Los Angeles, Calif.: Alyson Books, ISBN 978-1-55583-755-6, page 70:It's a strange thing this yellow liquid, the bodily fluid of a stranger. What was he thinking when he shot his wad? Is he somewhere now wondering about his sperm? Is he at this very moment wondering if a woman somewhere is inseminating with his seed? Well, we are! Here we are in Boston, and we are!2001,  Peter F. Murphy,  Studs, Tools, and the Family Jewels: Metaphors Men Live By, Madison, Wis.: University of Wisconsin Press, ISBN 978-0-299-17130-8, page 44:When a man ""blows his wad,"" at least two different things could have occurred: he either spent or lost all his money in a wager (his wad), or he spent or ejaculated his sperm (his wad). Thorne goes on to suggest that since at least the 1950s ""blow,"" in this context, is a euphemism for ""ejaculate.""2008,  Chaucer Malone,  Miguk, the Holy Man, Bloomington, Ind.: AuthorHouse, ISBN 978-1-4343-5666-6, page 490:Grabbing hold of his throbbing organ, he started to turn away from her, had second thoughts, and proceeded to shoot his wad, ejaculate all over the sweating, sultry body that was stretched out, languishing at his feet.
2000,  Ian Cappell,  The Awakening, London: Prowler Books, ISBN 978-1-902644-30-1:All at once, Steven let out a loud gasp, as his cock jerked violently in his hand and sent wad after wad of hot white sperm shooting out all over his chest and stomach.
2003,  Harlyn Aizley,  Buying Dad: One Woman's Search for the Perfect Sperm Donor, Los Angeles, Calif.: Alyson Books, ISBN 978-1-55583-755-6, page 70:It's a strange thing this yellow liquid, the bodily fluid of a stranger. What was he thinking when he shot his wad? Is he somewhere now wondering about his sperm? Is he at this very moment wondering if a woman somewhere is inseminating with his seed? Well, we are! Here we are in Boston, and we are!
2001,  Peter F. Murphy,  Studs, Tools, and the Family Jewels: Metaphors Men Live By, Madison, Wis.: University of Wisconsin Press, ISBN 978-0-299-17130-8, page 44:When a man ""blows his wad,"" at least two different things could have occurred: he either spent or lost all his money in a wager (his wad), or he spent or ejaculated his sperm (his wad). Thorne goes on to suggest that since at least the 1950s ""blow,"" in this context, is a euphemism for ""ejaculate.""
2008,  Chaucer Malone,  Miguk, the Holy Man, Bloomington, Ind.: AuthorHouse, ISBN 978-1-4343-5666-6, page 490:Grabbing hold of his throbbing organ, he started to turn away from her, had second thoughts, and proceeded to shoot his wad, ejaculate all over the sweating, sultry body that was stretched out, languishing at his feet.
(mineralogy) Any black manganese oxide or hydroxide mineral rich rock in the oxidized zone of various ore deposits."
waddle,"waddle (plural waddles)
A squat, swaying gait.the waddle of a duck"
Wade,
waffle,A waffle is a food that is usually eaten at breakfast.
wag,"A wag is when an animal shakes a tail. For example, a dog shakes its tail from side to side."
wages,The plural form of wage; more than one wage.
wagon,A wagon is a cart with four wheels.
waist,"waist (plural waists)
The part of the body between the pelvis and the stomach.
A part of a piece of clothing that covers the waist.
The narrow connection between the thorax and abdomen in certain insects (e.g., bees, ants and wasps).
The middle portion of the hull of a ship or the fuselage of an aircraft.
(nautical) That part of the upper deck of a ship between the quarterdeck and the forecastle.1851, Herman Melville, Moby Dick, chapter 18There he stood, very quietly overlooking some sailmakers who were mending a top-sail in the waist.
1851, Herman Melville, Moby Dick, chapter 18There he stood, very quietly overlooking some sailmakers who were mending a top-sail in the waist."
wait,"If you wait for someone or something, you do something  until something else happens."
wake,To put someone out of a state of sleep; to restore full consciousness.
wakes,The third-person singular form of wake.
walk,"To walk is to go by foot, step by step. Walking is slower than running."
walked,The past tense and past participle of walk.
wall,"One side of a house; a high, flat part of a building."
wallop,"wallop (plural wallops)
A heavy blow, punch.
A person's ability to throw such punches.
An emotional impact, psychological force.
A thrill, emotionally excited reaction.
(slang) anything produced by a process that involves boiling; beer, tea, whitewash.1949, George Orwell, Nineteen Eighty-Four,""You're a gent,"" said the other, straightening his shoulders again. He appeared not to have noticed Winston's blue overalls. ""Pint!"" he added aggressively to the barman. ""Pint of wallop.""
1949, George Orwell, Nineteen Eighty-Four,""You're a gent,"" said the other, straightening his shoulders again. He appeared not to have noticed Winston's blue overalls. ""Pint!"" he added aggressively to the barman. ""Pint of wallop.""
(archaic) A thick piece of fat.
(Britain, Scotland, dialect) A quick rolling movement; a gallop."
walrus,A walrus is an animal with tusks.
Walt,
Walt's,
wand,"wand (plural wands)
A hand-held narrow rod, usually used for pointing or instructing, or as a traditional emblem of authority.
(by extension) An instrument shaped like a wand, such as a curling wand.
a magic wand.
A stick, branch, or stalk, especially of willow.
A card of a particular suit of the minor arcana in tarot, the wands."
wander,"When you wander around, you walk or move slowly around without a purpose.

Synonym: rove"
want,"If you want to do something, you think you would be happier if you did it."
wants,The third-person singular form of want.
war,War is when armies or countries fight against each other.
warble,"warble (third-person singular simple present warbles, present participle warbling, simple past and past participle warbled)
(transitive) To modulate a tone's frequency.
(transitive) To sing like a bird, especially with trills.
(transitive) To cause to quaver or vibrate.Miltontouch the warbled string
Miltontouch the warbled string
(intransitive) To be quavered or modulated; to be uttered melodiously.(Can we date this quote?) GaySuch strains ne'er warble in the linnet's throat.
(Can we date this quote?) GaySuch strains ne'er warble in the linnet's throat."
ward,A ward is an area in a hospital that focused on one kind of medicine.
warden,"a person who looks after a dormitory, a youth hostel."
wardrobe,"A wardrobe is a cabinet that is used to keep clothes.

Synonyms: cupboard and closet"
warm,"If something is warm, it is a nice temperature between cool and hot.

It's good to come into a nice warm house on a winter's day.
She washed her face in the warm water."
warmth,"If something has warmth, then it is warm or has heat."
warn,"If you warn someone about something, is to make them aware of a danger approaching."
warning,The present participle of warn.
warnings,The plural form of warning; more than one warning.
warp,
warrant,"A warrant is a certificate that allows someone to do something, as stated in the warrant itself."
warranty,
Warren,
warriors,The plural form of warrior; more than one warrior.
wars,The plural form of war; more than one war.
Warsaw,
warts,
was,"A form of the verb be used to talk about yourself, or another person in the past."
wash,"When you wash something, you clean it with water."
wasp,"A wasp is a yellow and black insect which flies fast, has a narrow waist and a sting, bigger than a bee."
watch,"A watch is a little clock on a person's arm near the person's hand, to measure time."
water,";  Water is a clear liquid of the chemical compound H2O that all living things need in order to live.

Synonym: dihydrogen monoxide"
watermelon,Watermelon is a delicious fruit that contains a lot of juice.
waterproof,"If something is waterproof, water cannot go through it."
watertight,"watertight (comparative more watertight, superlative most watertight)
So tightly made that water cannot enter or escape.
(figuratively) So devised or planned as to be impossible to defeat, evade or nullify.a watertight contract; a watertight regulation"
Watson,
watt,A watt is a measure of electrical power.
wave,A wave is the motion of water up and down.
waves,The plural form of wave; more than one wave.
wax,Wax is a solid material made of animal fat.
way,A way is how someone does something.
we,The person speaking and other people with him or her.
weak,Weak is used to describe something that does not have a lot of strength.
weakness,Weakness is the condition of being weak.
wealth,"Wealth is when one has a lot of money. Wealth is a lot of money or a lot of things of high value like land, houses, factories, jewelry, etc."
weather,"The weather in a place is the air temperature, the number of clouds, and the amount of wind and rain or snow.

The weather conditions at the airport are bad. I don't think the plane will be able to fly.
The radio says the hot summer weather is going to continue for a few more days."
weave,"If you weave, you make cloth by crossing many threads."
web,"A web is a series of lines, ideas, or thoughts connected."
wed,"When people wed they become married. Wed is an old word, most people say marry now."
weed,A weed is an unwanted plant.
weeds,The plural form of weed; more than one weed.
